Model,Threshold,Recall,Precision,F1,FPR
XGBoostCalibrated,0.32,0.17819817436168806,0.4994438264738598,0.2626755070202808,0.021972298627952018
XGBoostCalibrated,0.34,0.16748247122635268,0.5137987012987013,0.2526189763543849,0.019498380560212237
XGBoostCalibrated,0.36,0.15822198703532214,0.5292035398230088,0.24360932885222528,0.01731742647417848
XGBoostCalibrated,0.38,0.1508135996824977,0.5459770114942529,0.23634290452990567,0.015429436369850752
XGBoostCalibrated,0.4,0.14194999338536843,0.5548086866597725,0.2260613083324555,0.014013443791604954
XGBoostCalibrated,0.42,0.1346738986638444,0.5687150837988827,0.21777730238528184,0.012564899659836266
XGBoostCalibrated,0.44,0.12713321867971955,0.5820714718352513,0.20868621064060802,0.011230285965397699
XGBoostCalibrated,0.46,0.12038629448339727,0.5901426718547341,0.19997802439292386,0.010286290913233834
XGBoostCalibrated,0.48,0.11350707765577457,0.604225352112676,0.19111259605746742,0.009146986539932619
XGBoostCalibrated,0.5,0.1078184945098558,0.6155589123867069,0.1834965664752899,0.008284370371575983
XGBoostCalibrated,0.52,0.10146844820743485,0.6190476190476191,0.174357808592862,0.007682166631402484
XGBoostCalibrated,0.54,0.09670591348061913,0.6269296740994854,0.16756446991404012,0.007079962891228984
XGBoostCalibrated,0.56,0.09035586717819817,0.6365330848089469,0.1582483781278962,0.006347552936963916
XGBoostCalibrated,0.58,0.08506416192618071,0.6436436436436437,0.15026875438186493,0.005794176527074754
XGBoostCalibrated,0.6,0.08003704193676413,0.6547619047619048,0.14263821761169398,0.005191972786901255
XGBoostCalibratedTuned,0.2,0.3431670855933325,0.3416304490978533,0.34239704329461457,0.08136260803046826
XGBoostCalibratedTuned,0.22,0.31340124355073423,0.35899378693741474,0.3346517869755615,0.06884653570091633
XGBoostCalibratedTuned,0.24,0.2877364730784495,0.3808439852915426,0.3278070836473248,0.05755114662847284
XGBoostCalibratedTuned,0.26,0.2661727741764784,0.4,0.3196441337675749,0.04912029426604385
XGBoostCalibratedTuned,0.28,0.24355073422410373,0.41585723966568783,0.3071917236776239,0.0420891587050992
XGBoostCalibratedTuned,0.3,0.2214578647969308,0.4336787564766839,0.2931955512741921,0.03557884800052082
XGBoostCalibratedTuned,0.32,0.20505357851567668,0.45467879143443823,0.2826404084609774,0.030256668999528002
XGBoostCalibratedTuned,0.34,0.19235348591083476,0.4811383189940437,0.2748322464795388,0.025520417961947234
XGBoostCalibratedTuned,0.36,0.17766900383648632,0.5014936519790889,0.2623815570968057,0.02172816197653033
XGBoostCalibratedTuned,0.38,0.16483661860034396,0.5189504373177842,0.25020080321285143,0.01879852215947006
XGBoostCalibratedTuned,0.4,0.1541209154650086,0.5391022674687644,0.2397119341563786,0.016210673654400157
XGBoostCalibratedTuned,0.42,0.14433126074877628,0.5563488016318205,0.2292016806722689,0.014159925782457968
XGBoostCalibratedTuned,0.44,0.13083741235613178,0.5773496789258611,0.2133304572907679,0.011783662375286861
XGBoostCalibratedTuned,0.46,0.1197248313268951,0.5915032679738562,0.19914181978215426,0.010172360475903712
XGBoostCalibratedTuned,0.48,0.10874454292895885,0.6035242290748899,0.1842842730635579,0.008788919451180807
XGBoostCalibratedTuned,0.5,0.09882259558142611,0.6194029850746269,0.17045065601825443,0.007470581533503686
XGBoostCalibratedTuned,0.52,0.08942981875909511,0.6431969552806851,0.1570267131242741,0.006103416285542227
XGBoostCalibratedTuned,0.54,0.0777880672046567,0.6526082130965594,0.13900709219858157,0.005094318126332579
XGBoostCalibratedTuned,0.56,0.06813070511972483,0.6767411300919842,0.12379807692307693,0.004003841083315701
XGBoostCalibratedTuned,0.58,0.05834105040349252,0.6901408450704225,0.1075872163942425,0.0032226037987662963
XGBoostCalibratedTuned,0.6,0.05000661463156502,0.72552783109405,0.09356435643564356,0.0023274360768867695
XGBoostRaw,0.2,0.6298452176213785,0.20656889968760847,0.3111053027085307,0.2976351296365619
XGBoostRaw,0.22,0.5838073819288265,0.22359021127830978,0.3233440797186401,0.24941000309239758
XGBoostRaw,0.24,0.5385633020240772,0.23938609902387392,0.33144718094850395,0.21052717240930324
XGBoostRaw,0.26,0.4999338536843498,0.2583225100827124,0.3406345772489634,0.17659217786168846
XGBoostRaw,0.28,0.4631565021828284,0.2740294301815905,0.34433243176788786,0.1509578294624111
XGBoostRaw,0.3,0.4277020769943114,0.28985117446655906,0.34553518944049594,0.1289204277274133
XGBoostRaw,0.32,0.3983331128456145,0.3076844471694257,0.34718939175554914,0.11026838755879624
XGBoostRaw,0.34,0.36883185606561714,0.32186561994920343,0.3437519265150114,0.09560391269673345
XGBoostRaw,0.36,0.34025664770472286,0.33607735528550897,0.3381540888772022,0.08269722172490682
XGBoostRaw,0.38,0.314856462495039,0.3552769070010449,0.33384766446907,0.07029507983268501
XGBoostRaw,0.4,0.2917052520174626,0.373349136471385,0.3275157816561456,0.060236649794111426
XGBoostRaw,0.42,0.26868633417118665,0.3908023859919184,0.3184383819379116,0.05152910922673785
XGBoostRaw,0.44,0.24844556158221986,0.4072869225764476,0.3086277732128184,0.04448169788903175
XGBoostRaw,0.46,0.22952771530625743,0.42797237296497287,0.29880306553000946,0.037743526309793135
XGBoostRaw,0.48,0.21299113639370287,0.45047565752658086,0.28923021647354713,0.03196562555947983
XGBoostRaw,0.5,0.19698372800635006,0.4707556117609864,0.2777466890505503,0.027245650298660502
XGBoostRaw,0.52,0.17965339330599286,0.48691287199713157,0.26246617703904135,0.02329063654562914
XGBoostRaw,0.54,0.16589495965074746,0.5114192495921697,0.250524423134552,0.019498380560212237
XGBoostRaw,0.56,0.15372403757110728,0.5335169880624426,0.23867721063982747,0.016536189189629076
XGBoostRaw,0.58,0.14155311549146712,0.5544041450777202,0.22552429128464538,0.01399716801484351
XGBoostRaw,0.6,0.12713321867971955,0.5683027794204613,0.2077837837837838,0.011881317035855536
XGBoostDeep,0.2,0.8052652467257574,0.15283601576819744,0.2569113240197527,0.549144707931186
XGBoostDeep,0.22,0.7552586320941923,0.1664625612316305,0.27279894875164257,0.46527563027945507
XGBoostDeep,0.24,0.7055166027252282,0.18015066040603994,0.28701361605941555,0.39501310200029294
XGBoostDeep,0.26,0.6646381796533933,0.19490243240097763,0.30141588672906167,0.3377711951302876
XGBoostDeep,0.28,0.6242889271067602,0.20929613695835367,0.31349232711087494,0.2901645481030582
XGBoostDeep,0.3,0.58486572297923,0.2227428456267634,0.3226183091910826,0.25108640809882654
XGBoostDeep,0.32,0.5508665167350179,0.2375085557837098,0.3319118408991272,0.21757458374700933
XGBoostDeep,0.34,0.5148829210212991,0.25070858026281884,0.33721786596196335,0.18931983528913918
XGBoostDeep,0.36,0.4808837147770869,0.26449829003856506,0.34128250868463056,0.16451555150469557
XGBoostDeep,0.38,0.4496626537901839,0.2791786447638604,0.34448160535117056,0.14283621685844958
XGBoostDeep,0.4,0.41923534859108347,0.29201990416513085,0.3442507196784531,0.12504679285818915
XGBoostDeep,0.42,0.3907924328614896,0.3076762837204458,0.3442890442890443,0.10818508813333116
XGBoostDeep,0.44,0.3628786876570975,0.3216840623900551,0.3410418997886361,0.09413909278820332
XGBoostDeep,0.46,0.33668474665961107,0.3363732487443828,0.3365289256198347,0.08172067511922007
XGBoostDeep,0.48,0.316047096176743,0.35587665723223594,0.3347813901345291,0.07037645871649224
XGBoostDeep,0.5,0.29077920359835957,0.3726687012546626,0.3266701345024894,0.060220374017349976
XGBoostDeep,0.52,0.2697446752215902,0.39241724403387224,0.31971775774206196,0.05138262723588483
XGBoostDeep,0.54,0.2467257573753142,0.40773939658941843,0.3074260281875876,0.04409107924675705
XGBoostDeep,0.56,0.22701415531154914,0.42846441947565544,0.2967831200276721,0.037255253006949755
XGBoostDeep,0.58,0.2108744542928959,0.45143018974794674,0.2874661857529306,0.031526179586920784
XGBoostDeep,0.6,0.1924857785421352,0.47209604153147305,0.2734705384832253,0.026480688790872543
XGBoostDeepCalibrated,0.2,0.34343167085593335,0.3404590163934426,0.34193888303477343,0.08185088133331163
XGBoostDeepCalibrated,0.22,0.31273978039423206,0.36097114063215757,0.33512900481996033,0.06811412574665125
XGBoostDeepCalibrated,0.24,0.28469374255853946,0.38217012963949565,0.32630780894617134,0.056623427353070424
XGBoostDeepCalibrated,0.26,0.2602196057679587,0.402002861230329,0.3159331834243495,0.04762292280399082
XGBoostDeepCalibrated,0.28,0.2358777616086784,0.4201225259189444,0.30212657798864695,0.040054686609918455
XGBoostDeepCalibrated,0.3,0.21550469638841116,0.44170281995661603,0.2896772472659376,0.03351182435181719
XGBoostDeepCalibrated,0.32,0.19870353221325573,0.46487155679356235,0.2784059314179796,0.02814081802054003
XGBoostDeepCalibrated,0.34,0.18137319751289854,0.4854815864022663,0.264085524414909,0.02364870363438095
XGBoostDeepCalibrated,0.36,0.1689376901706575,0.5075516693163752,0.25349875930521093,0.02016568740743152
XGBoostDeepCalibrated,0.38,0.15465008599021035,0.5228085867620751,0.23869321082184788,0.017366253804462817
XGBoostDeepCalibrated,0.4,0.14380209022357454,0.5426859710434349,0.22735829324409118,0.014908611513484481
XGBoostDeepCalibrated,0.42,0.13189575340653525,0.5607424071991001,0.21355895898040056,0.01271138165068928
XGBoostDeepCalibrated,0.44,0.12091546500859902,0.5870263326910726,0.20052654673102238,0.01046532445760974
XGBoostDeepCalibrated,0.46,0.10980288397936235,0.604075691411936,0.18582782939661927,0.008854022558226591
XGBoostDeepCalibrated,0.48,0.09776425453102262,0.6148086522462562,0.16870220294486932,0.00753568464054947
XGBoostDeepCalibrated,0.5,0.08810689244609075,0.6324786324786325,0.15466790524849047,0.006298725606679579
XGBoostDeepCalibrated,0.52,0.07950787141156238,0.6553980370774264,0.14181217555450684,0.005143145456616917
XGBoostDeepCalibrated,0.54,0.0694536314327292,0.6862745098039216,0.1261412782316194,0.0039061864227470256
XGBoostDeepCalibrated,0.56,0.058870220928694275,0.6985871271585558,0.10858955588091752,0.0031249491381976206
XGBoostDeepCalibrated,0.58,0.04894827358116153,0.7047619047619048,0.09153884215734785,0.002522745398024121
XGBoostDeepCalibrated,0.6,0.040878423071834896,0.7374701670644391,0.07746302331411381,0.0017903354437590535
